,state,city_href,room_href,review_number,review,room_title,room_description,room_address
754,arizona,/tucson,/tucson/quests/ace-of-escape-international-thief,2,My 11-year-old son and his friends had an AMAZING time in the International Thief room. Kathy was wonderful. Thanks!,"Escape room ""International Thief"" by Ace of Escape in Tucson","Description:A genius engineer turned gem thief is on the loose. He's disappeared and left clues for his lover to find him. You must break into his private office and search through his maps, notebooks and travel memorabilia to find the plane ticket, cash and key he left behind. Using your sleuthing skills, you'll have 60 minutes to get through the room.
Upon request, the room can be modified for kids ages 8 to 13.","406 N Church Ave Tucson, AZ 85701 (Show on map)"
755,arizona,/tucson,/tucson/quests/ace-of-escape-international-thief,3,"We had a blast in the International Thief room. The puzzles were tricky, but solvable, and the tips were handy when needed. We'll definitely be back! Thanks for a great time!","Escape room ""International Thief"" by Ace of Escape in Tucson","Description:A genius engineer turned gem thief is on the loose. He's disappeared and left clues for his lover to find him. You must break into his private office and search through his maps, notebooks and travel memorabilia to find the plane ticket, cash and key he left behind. Using your sleuthing skills, you'll have 60 minutes to get through the room.
Upon request, the room can be modified for kids ages 8 to 13.","406 N Church Ave Tucson, AZ 85701 (Show on map)"
756,arizona,/tucson,/tucson/quests/ace-of-escape-international-thief,4,I just had a blast doing the International Thief room with 3 strangers and my girlfriend. Ace of Escape strikes the perfect balance of fun and challenge. Our host (who runs the room) was incredibly gracious. This is a Tucson staple and a must do for anyone looking for a fun time!,"Escape room ""International Thief"" by Ace of Escape in Tucson","Description:A genius engineer turned gem thief is on the loose. He's disappeared and left clues for his lover to find him. You must break into his private office and search through his maps, notebooks and travel memorabilia to find the plane ticket, cash and key he left behind. Using your sleuthing skills, you'll have 60 minutes to get through the room.
Upon request, the room can be modified for kids ages 8 to 13.","406 N Church Ave Tucson, AZ 85701 (Show on map)"
757,arizona,/tucson,/tucson/quests/fox-in-a-box-tucson-central-bank,0,"Best escape room in Tucson!After we finished the Zombie room, we immediately reserved the Bank room. The difficulty was just right and it did not require too much math to solve. We had so much fun there and we will definitely come back !","Escape room ""Bank Robbery"" by Fox in a Box Tucson in Tucson","Description:You are a group of well-informed thieves. It has come to your attention that the general manager of Tucson City Bank has a stash of diamonds hidden in his office. In the dark of the night, you managed to sneak into the bank and reached the office of the CEO's secretary. From there, you deactivated the alarm, but it will sound off in exactly one hour. If you get to the diamonds in time, you will be rich beyond your wildest dreams. Fail, and you will end your career behind bars.","972 E University Blvd Tucson, AZ 85719 (Show on map)"
758,arizona,/tucson,/tucson/quests/fox-in-a-box-tucson-central-bank,1,"My pals and I had a great time at FITB. We went twice in out weeklong trip, completing both rooms. Personally we thought the bank was more fun, but the Zombie room was great too. The two owners are extremely nice, and created a creative atmosphere that we were all mesmerized by. Props to you Mr. Fox.","Escape room ""Bank Robbery"" by Fox in a Box Tucson in Tucson","Description:You are a group of well-informed thieves. It has come to your attention that the general manager of Tucson City Bank has a stash of diamonds hidden in his office. In the dark of the night, you managed to sneak into the bank and reached the office of the CEO's secretary. From there, you deactivated the alarm, but it will sound off in exactly one hour. If you get to the diamonds in time, you will be rich beyond your wildest dreams. Fail, and you will end your career behind bars.","972 E University Blvd Tucson, AZ 85719 (Show on map)"
759,arizona,/tucson,/tucson/quests/fox-in-a-box-tucson-central-bank,2,Such a fun experience to do with friends!!! We had an amazing time and got to the diamonds with about 3 minutes to go! Highly recommending and looking forward to going back!,"Escape room ""Bank Robbery"" by Fox in a Box Tucson in Tucson","Description:You are a group of well-informed thieves. It has come to your attention that the general manager of Tucson City Bank has a stash of diamonds hidden in his office. In the dark of the night, you managed to sneak into the bank and reached the office of the CEO's secretary. From there, you deactivated the alarm, but it will sound off in exactly one hour. If you get to the diamonds in time, you will be rich beyond your wildest dreams. Fail, and you will end your career behind bars.","972 E University Blvd Tucson, AZ 85719 (Show on map)"
760,arizona,/tucson,/tucson/quests/fox-in-a-box-tucson-central-bank,3,My boyfriend and I came out for a date night and it was so much fun! The owners are a lovely couple that are passionate about what they have created. Would highly recommend this for a date night or fun night out with friends!,"Escape room ""Bank Robbery"" by Fox in a Box Tucson in Tucson","Description:You are a group of well-informed thieves. It has come to your attention that the general manager of Tucson City Bank has a stash of diamonds hidden in his office. In the dark of the night, you managed to sneak into the bank and reached the office of the CEO's secretary. From there, you deactivated the alarm, but it will sound off in exactly one hour. If you get to the diamonds in time, you will be rich beyond your wildest dreams. Fail, and you will end your career behind bars.","972 E University Blvd Tucson, AZ 85719 (Show on map)"
761,arizona,/tucson,/tucson/quests/fox-in-a-box-tucson-central-bank,4,What fantastic game rooms they have! We really enjoyed doing both rooms this weekend. What we especially like about them is that they were 100% different and had a great variation of puzzles and clues. These were out 20th and 21st escape rooms and we will recommend it to everyone we know!,"Escape room ""Bank Robbery"" by Fox in a Box Tucson in Tucson","Description:You are a group of well-informed thieves. It has come to your attention that the general manager of Tucson City Bank has a stash of diamonds hidden in his office. In the dark of the night, you managed to sneak into the bank and reached the office of the CEO's secretary. From there, you deactivated the alarm, but it will sound off in exactly one hour. If you get to the diamonds in time, you will be rich beyond your wildest dreams. Fail, and you will end your career behind bars.","972 E University Blvd Tucson, AZ 85719 (Show on map)"
762,arizona,/tucson,/tucson/quests/escape-room-tucson-red-rum-cottage,0,We had much fun doing the Red Rum Room. We had a party if 6 and a party of 2 joined us and together we had so much fun. I highly recommend this adventure. We can't wait to do another one!,"Escape room ""Red Rum Cottage"" by Escape Room Tucson in Tucson","Description:You and a group of your friends and family score a slammin’ deal on a rental vacation home nestled deep in the mountains. You imagine all of the s’mores you’re going to make under the stars with your loved ones. Without thinking twice, you book your stay. After all, how could this possibly be a bad decision?","3655 N Oracle Rd #102 Tucson, AZ 85705 (Show on map)"
763,arizona,/tucson,/tucson/quests/escape-room-tucson-red-rum-cottage,1,"We had a really fun time! We laughed, we screamed, we used our brains and we escaped! The room was very well done, seriously impressive (we did the Red Rum Cottage). Our game master Courtney delivered her clues in character using a great spooky voice!","Escape room ""Red Rum Cottage"" by Escape Room Tucson in Tucson","Description:You and a group of your friends and family score a slammin’ deal on a rental vacation home nestled deep in the mountains. You imagine all of the s’mores you’re going to make under the stars with your loved ones. Without thinking twice, you book your stay. After all, how could this possibly be a bad decision?","3655 N Oracle Rd #102 Tucson, AZ 85705 (Show on map)"
764,arizona,/tucson,/tucson/quests/escape-room-tucson-red-rum-cottage,2,"We had an amazing time in the Red Rum Cottage. Unfortunately, we did not get out but looking forward to booking again. Our group of 6 paired well with the other four that booked the room. The room master was amazing! Such an awesome time - will definitely be coming back. If anyone is looking for something to do that is out of the norm I highly recommend the escape room!","Escape room ""Red Rum Cottage"" by Escape Room Tucson in Tucson","Description:You and a group of your friends and family score a slammin’ deal on a rental vacation home nestled deep in the mountains. You imagine all of the s’mores you’re going to make under the stars with your loved ones. Without thinking twice, you book your stay. After all, how could this possibly be a bad decision?","3655 N Oracle Rd #102 Tucson, AZ 85705 (Show on map)"
765,arizona,/tucson,/tucson/quests/escape-room-tucson-red-rum-cottage,3,"A really good time away from the world of electronics to have fun, use your brain and take a break from reality into a world of solving puzzles. A great time for all.","Escape room ""Red Rum Cottage"" by Escape Room Tucson in Tucson","Description:You and a group of your friends and family score a slammin’ deal on a rental vacation home nestled deep in the mountains. You imagine all of the s’mores you’re going to make under the stars with your loved ones. Without thinking twice, you book your stay. After all, how could this possibly be a bad decision?","3655 N Oracle Rd #102 Tucson, AZ 85705 (Show on map)"
766,arizona,/tucson,/tucson/quests/escape-room-tucson-red-rum-cottage,4,"Absolutely awesome experience! Very cleverly thought out room designs. My family went and we all loved it. I would HIGHLY recommend this place! It will not be easy, it will challenge your thinking but is definitely doable with cooperation. We escaped with just 45 secs to go. Will definitely do another!","Escape room ""Red Rum Cottage"" by Escape Room Tucson in Tucson","Description:You and a group of your friends and family score a slammin’ deal on a rental vacation home nestled deep in the mountains. You imagine all of the s’mores you’re going to make under the stars with your loved ones. Without thinking twice, you book your stay. After all, how could this possibly be a bad decision?","3655 N Oracle Rd #102 Tucson, AZ 85705 (Show on map)"
767,arizona,/tucson,/tucson/quests/down-the-rabbit-hole-the-asylum,0,Very creative room and way different from a couple other places I've been. Asylum was much harder than typical escape room experiences. I loved the challenge. Be ready to think outside the box. I will definitely be back!,"Escape room ""The Asylum"" by Down the Rabbit Hole in Tucson","Description:Though the asylum has been abandoned for many decades, you and your team have been tasked with investigating recent mysterious disturbances that seemingly emanate from this room. Once inside, the door violently shuts behind you and you must now discover the way out before you succumb to Victoria’s revenge!","5132 E Pima St Tucson, AZ 85712 (Show on map)"
768,arizona,/tucson,/tucson/quests/down-the-rabbit-hole-the-asylum,1,We had an absolute blast! Celebrated our mom's birthday by challenging ourselves with the Asylum room! We were certainly impressed! What an absolute GREAT way to have some incredible fun!,"Escape room ""The Asylum"" by Down the Rabbit Hole in Tucson","Description:Though the asylum has been abandoned for many decades, you and your team have been tasked with investigating recent mysterious disturbances that seemingly emanate from this room. Once inside, the door violently shuts behind you and you must now discover the way out before you succumb to Victoria’s revenge!","5132 E Pima St Tucson, AZ 85712 (Show on map)"
769,arizona,/tucson,/tucson/quests/down-the-rabbit-hole-the-asylum,2,"First time doing an escape room. We failed but had a great time doing it! I wanted to go big or go home so we did the hardest room which was Asylum, creepy is exactly how it would describe it. Thank you so much Down The Rabit whole we will definitely be back.","Escape room ""The Asylum"" by Down the Rabbit Hole in Tucson","Description:Though the asylum has been abandoned for many decades, you and your team have been tasked with investigating recent mysterious disturbances that seemingly emanate from this room. Once inside, the door violently shuts behind you and you must now discover the way out before you succumb to Victoria’s revenge!","5132 E Pima St Tucson, AZ 85712 (Show on map)"
770,arizona,/tucson,/tucson/quests/down-the-rabbit-hole-the-asylum,3,This was so fun. I took two 14-year-olds and we did the asylum room. We had such a great time. The gentleman who helped us was funny and helpful. My cousin and brother were so thrilled they were begging to go back the next day. We will definitely be back. 10/10 would do again,"Escape room ""The Asylum"" by Down the Rabbit Hole in Tucson","Description:Though the asylum has been abandoned for many decades, you and your team have been tasked with investigating recent mysterious disturbances that seemingly emanate from this room. Once inside, the door violently shuts behind you and you must now discover the way out before you succumb to Victoria’s revenge!","5132 E Pima St Tucson, AZ 85712 (Show on map)"
771,arizona,/tucson,/tucson/quests/down-the-rabbit-hole-the-asylum,4,I loved this place. The Asylum was challenging but super interesting. I loved the vibe the room gave off. I definitely recommend giving this place a go and trying to solve one of the rooms.,"Escape room ""The Asylum"" by Down the Rabbit Hole in Tucson","Description:Though the asylum has been abandoned for many decades, you and your team have been tasked with investigating recent mysterious disturbances that seemingly emanate from this room. Once inside, the door violently shuts behind you and you must now discover the way out before you succumb to Victoria’s revenge!","5132 E Pima St Tucson, AZ 85712 (Show on map)"
772,arizona,/tucson,/tucson/quests/down-the-rabbit-hole-ante-up-room,0,"We played the escape rooms this weekend, Ante Up! It was amazing and great team building. So if your looking for a great time and something to do this is the place to go. Next time we will try the Central Intelligence and the Asylum.","Escape room ""The Rabbit Hole: Welcome to 221B!"" by Down the Rabbit Hole in Tucson","Description:In this room, you have entered Sherlock’s Flat! The first item you notice is a letter from Scotland Yard. Holmes appears to be the latest victim in a string of crimes sweeping through London. While sifting through clues and using your deductive reasoning, you will unravel a story like no other. Follow the clues, unlock Sherlock’s most hidden secret, and find out how and why he met his demise.

","5132 E Pima St Tucson, AZ 85712 (Show on map)"
773,arizona,/tucson,/tucson/quests/down-the-rabbit-hole-ante-up-room,1,Went for a date night with our adult kids and we had a terrific time! We started with Ante Up and 'escaped' in 45 minutes. We are all hooked and will definitely be back to try the other rooms!,"Escape room ""The Rabbit Hole: Welcome to 221B!"" by Down the Rabbit Hole in Tucson","Description:In this room, you have entered Sherlock’s Flat! The first item you notice is a letter from Scotland Yard. Holmes appears to be the latest victim in a string of crimes sweeping through London. While sifting through clues and using your deductive reasoning, you will unravel a story like no other. Follow the clues, unlock Sherlock’s most hidden secret, and find out how and why he met his demise.

","5132 E Pima St Tucson, AZ 85712 (Show on map)"
774,arizona,/tucson,/tucson/quests/down-the-rabbit-hole-ante-up-room,2,"For our group, 3 out of 4, this was the 1st time trying an escape room and for the 4th, only the 2nd time and we definitely will do it again! Just Elfing Around was a hoot and we managed to solve! It was fun, exciting and makes your brain work! Can't wait to try the other rooms!","Escape room ""The Rabbit Hole: Welcome to 221B!"" by Down the Rabbit Hole in Tucson","Description:In this room, you have entered Sherlock’s Flat! The first item you notice is a letter from Scotland Yard. Holmes appears to be the latest victim in a string of crimes sweeping through London. While sifting through clues and using your deductive reasoning, you will unravel a story like no other. Follow the clues, unlock Sherlock’s most hidden secret, and find out how and why he met his demise.

","5132 E Pima St Tucson, AZ 85712 (Show on map)"
775,arizona,/tucson,/tucson/quests/down-the-rabbit-hole-ante-up-room,3,"I had such a blast tonight! The room was full of lots of fun tricks! It really made me think hard and focus on all the details in the room. I enjoyed every minute of it, literally! I Will definitely be visiting again and will try my best to beat the room next time! Can't wait to see the rest of the rooms and try them out!","Escape room ""The Rabbit Hole: Welcome to 221B!"" by Down the Rabbit Hole in Tucson","Description:In this room, you have entered Sherlock’s Flat! The first item you notice is a letter from Scotland Yard. Holmes appears to be the latest victim in a string of crimes sweeping through London. While sifting through clues and using your deductive reasoning, you will unravel a story like no other. Follow the clues, unlock Sherlock’s most hidden secret, and find out how and why he met his demise.

","5132 E Pima St Tucson, AZ 85712 (Show on map)"
776,arizona,/tucson,/tucson/quests/ace-of-escape-bad-medicine,0,This was my first experience with an escape room. We attempted the Bad Medicine room. We only got about 60% through before the clock ran out. We had lots of fun trying to figure out all of the clues. This room is very challenging!,"Escape room ""Bad Medicine"" by Ace of Escape in Tucson","Description:You've been in an accident, unable to identify yourself, you are sent to Dr. Mzrahi for observation and holding. You quickly realize the doctor has ill intentions and become desperate to escape. Luckily for you, there's a nurse at the nursing station you can call for help, but she doesn't want to get caught. The doctor will return in 65 minutes and you better not be here!","406 N Church Ave Tucson, AZ 85701 (Show on map)"
777,arizona,/tucson,/tucson/quests/ace-of-escape-bad-medicine,1,"Every time I come to Tucson, which is often, I do a room (or two!) at Ace of Escape, they are by far my favorite in Tucson. They have a wide variety of rooms, if you catch their Christmas room during the season, it's the best Christmas themed room out there. Very well thought out, not just another room with Christmas decorations. By far my favorite is Bad Medicine, super hard, but I love a challenge! They just opened a new two person room that I can't wait to check out - I've never done a room specifically made for two people. I have a feeling it's harder than it sounds. ","Escape room ""Bad Medicine"" by Ace of Escape in Tucson","Description:You've been in an accident, unable to identify yourself, you are sent to Dr. Mzrahi for observation and holding. You quickly realize the doctor has ill intentions and become desperate to escape. Luckily for you, there's a nurse at the nursing station you can call for help, but she doesn't want to get caught. The doctor will return in 65 minutes and you better not be here!","406 N Church Ave Tucson, AZ 85701 (Show on map)"
778,arizona,/tucson,/tucson/quests/ace-of-escape-bad-medicine,2,We had a lot of fun figuring out all of the puzzles and were ecstatic to have escaped the Bad Medicine room!! We can't wait to come back and escape again,"Escape room ""Bad Medicine"" by Ace of Escape in Tucson","Description:You've been in an accident, unable to identify yourself, you are sent to Dr. Mzrahi for observation and holding. You quickly realize the doctor has ill intentions and become desperate to escape. Luckily for you, there's a nurse at the nursing station you can call for help, but she doesn't want to get caught. The doctor will return in 65 minutes and you better not be here!","406 N Church Ave Tucson, AZ 85701 (Show on map)"
779,arizona,/tucson,/tucson/quests/ace-of-escape-bad-medicine,3,"My friends and I decided to try the challenging ""Bad Medicine"" as our first time. We had so much fun and got so close that we booked ""The Illusionist"" right after going back to back. We managed to escape that room! We had a blast! Definitely will be back","Escape room ""Bad Medicine"" by Ace of Escape in Tucson","Description:You've been in an accident, unable to identify yourself, you are sent to Dr. Mzrahi for observation and holding. You quickly realize the doctor has ill intentions and become desperate to escape. Luckily for you, there's a nurse at the nursing station you can call for help, but she doesn't want to get caught. The doctor will return in 65 minutes and you better not be here!","406 N Church Ave Tucson, AZ 85701 (Show on map)"
780,arizona,/tucson,/tucson/quests/escape-room-tucson-inside-job,0,Thank you escape room Tucson for making our team building event a fun one! Everyone enjoyed themselves! Thanks to the awesome helper that was in Inside Job with us!,"Escape room ""Inside Job"" by Escape Room Tucson in Tucson","Description:For a thief, greatness is measured by the size of your take. You were the greatest back in your prime, a top class safecracker with a long history of perfect heists. But after many years in the game, you’ve since retired.
One fateful day, you get a phone call from an old partner in crime named Diego. Your target is the Giant National Bank Corp, the bank managers’ secretary, Gina had been quietly preparing the vault room for your heist. She left clues for you, but now it’s up to you to do what you do best. Assemble your team, crack the un-crackable safe, and fill your loot bag to the brim for the take of the century!","3655 N Oracle Rd #102 Tucson, AZ 85705 (Show on map)"
781,arizona,/tucson,/tucson/quests/escape-room-tucson-inside-job,1,"I spent my 30th birthday here. We did ""The Inside Job"" and had the best time. We didn't make it out but, I know who not to take with me when I rob a bank.","Escape room ""Inside Job"" by Escape Room Tucson in Tucson","Description:For a thief, greatness is measured by the size of your take. You were the greatest back in your prime, a top class safecracker with a long history of perfect heists. But after many years in the game, you’ve since retired.
One fateful day, you get a phone call from an old partner in crime named Diego. Your target is the Giant National Bank Corp, the bank managers’ secretary, Gina had been quietly preparing the vault room for your heist. She left clues for you, but now it’s up to you to do what you do best. Assemble your team, crack the un-crackable safe, and fill your loot bag to the brim for the take of the century!","3655 N Oracle Rd #102 Tucson, AZ 85705 (Show on map)"
782,arizona,/tucson,/tucson/quests/escape-room-tucson-inside-job,2,I've been to Escape Room Tucson on 4 different occasions. Every room is so different. It's such a great time with friends every time! Can't wait to try their new rooms!!!,"Escape room ""Inside Job"" by Escape Room Tucson in Tucson","Description:For a thief, greatness is measured by the size of your take. You were the greatest back in your prime, a top class safecracker with a long history of perfect heists. But after many years in the game, you’ve since retired.
One fateful day, you get a phone call from an old partner in crime named Diego. Your target is the Giant National Bank Corp, the bank managers’ secretary, Gina had been quietly preparing the vault room for your heist. She left clues for you, but now it’s up to you to do what you do best. Assemble your team, crack the un-crackable safe, and fill your loot bag to the brim for the take of the century!","3655 N Oracle Rd #102 Tucson, AZ 85705 (Show on map)"
783,arizona,/tucson,/tucson/quests/escape-room-tucson-inside-job,3,My husband and I had an awesome time at Escape Room Tucson. The room we booked was a great challenge. The owners have definitely put a lot of work into making these rooms difficult but fun.,"Escape room ""Inside Job"" by Escape Room Tucson in Tucson","Description:For a thief, greatness is measured by the size of your take. You were the greatest back in your prime, a top class safecracker with a long history of perfect heists. But after many years in the game, you’ve since retired.
One fateful day, you get a phone call from an old partner in crime named Diego. Your target is the Giant National Bank Corp, the bank managers’ secretary, Gina had been quietly preparing the vault room for your heist. She left clues for you, but now it’s up to you to do what you do best. Assemble your team, crack the un-crackable safe, and fill your loot bag to the brim for the take of the century!","3655 N Oracle Rd #102 Tucson, AZ 85705 (Show on map)"
784,arizona,/tucson,/tucson/quests/will-you-escape-serial-killer-room,0,"The serial killer room was a lot of fun! Creepy, challenging, and creatively put together. The staff were awesome as well - very entertaining and customer service oriented. We also noticed they have a lively game night at Will You Escape. Another reason to go back.","Escape room ""Serial Killer"" by Will You Escape? in Tucson","Description:In recent months, numerous Local FBI agents have attempted to locate Agent Q. Although the FBI is jubilant on their success of finding their agent’s location, dozens of other agents have been mysteriously disappearing on a daily basis. With recent threats and the surfacing of the new age serial killer donned “The Rumpelstiltskin”, many questions continue to surround the ever-growing number of missing agents.
He now has you and 3 of your friends! In 45 minutes, he will return to commit his next gruesome crime. That is unless you can escape him!
Players will be blindfolded and possibly handcuffed.","2577 North 1st Avenue Tucson, AZ 85719  (Show on map)"
785,arizona,/tucson,/tucson/quests/will-you-escape-serial-killer-room,1,I've done quite a few escape rooms around the country in the last year and this one is definitely at the top of my list! Difficult but not impossible. My group escaped with 1 minute 32 seconds to spare. Great for team building or just a fun excursion with friends. A must do whether you live in Tucson or you're just visiting.,"Escape room ""Serial Killer"" by Will You Escape? in Tucson","Description:In recent months, numerous Local FBI agents have attempted to locate Agent Q. Although the FBI is jubilant on their success of finding their agent’s location, dozens of other agents have been mysteriously disappearing on a daily basis. With recent threats and the surfacing of the new age serial killer donned “The Rumpelstiltskin”, many questions continue to surround the ever-growing number of missing agents.
He now has you and 3 of your friends! In 45 minutes, he will return to commit his next gruesome crime. That is unless you can escape him!
Players will be blindfolded and possibly handcuffed.","2577 North 1st Avenue Tucson, AZ 85719  (Show on map)"
786,arizona,/tucson,/tucson/quests/will-you-escape-serial-killer-room,2,Such a good time! The serial killer room was a blast! Can't wait to try the other rooms!,"Escape room ""Serial Killer"" by Will You Escape? in Tucson","Description:In recent months, numerous Local FBI agents have attempted to locate Agent Q. Although the FBI is jubilant on their success of finding their agent’s location, dozens of other agents have been mysteriously disappearing on a daily basis. With recent threats and the surfacing of the new age serial killer donned “The Rumpelstiltskin”, many questions continue to surround the ever-growing number of missing agents.
He now has you and 3 of your friends! In 45 minutes, he will return to commit his next gruesome crime. That is unless you can escape him!
Players will be blindfolded and possibly handcuffed.","2577 North 1st Avenue Tucson, AZ 85719  (Show on map)"
787,arizona,/tucson,/tucson/quests/will-you-escape-serial-killer-room,3,Did the new serial killer room and it was so fun! Had a great time! Such a fun activity to do with friends. Going to try the pirate room next! Nick was awesome!,"Escape room ""Serial Killer"" by Will You Escape? in Tucson","Description:In recent months, numerous Local FBI agents have attempted to locate Agent Q. Although the FBI is jubilant on their success of finding their agent’s location, dozens of other agents have been mysteriously disappearing on a daily basis. With recent threats and the surfacing of the new age serial killer donned “The Rumpelstiltskin”, many questions continue to surround the ever-growing number of missing agents.
He now has you and 3 of your friends! In 45 minutes, he will return to commit his next gruesome crime. That is unless you can escape him!
Players will be blindfolded and possibly handcuffed.","2577 North 1st Avenue Tucson, AZ 85719  (Show on map)"
788,arizona,/tucson,/tucson/quests/ace-of-escape-beat-the-clock,0,"Our family was looking for something fun to do out of the heat that we hadn't done before. This fit the bill. We got to work as a team to solve puzzles and escape the room. The 15 year-old had as much fun as the 9 year-old, and everyone begged to go solve another room as soon as we'd finished. Highly recommended. They even opened just so we could fit them in our trip!","Escape room ""Beat the Clock"" by Ace of Escape in Tucson","Description:Your eclectic Nana has been evicted from her apartment and her belongings are being repossessed. She collected lots of clocks and random items over the years, but there's only one item of value in her place; a family heirloom watch. You have 60 minutes to rummage through her apartment, turn the power back on, break into locks, and decode hidden symbols to find the watch before the repo man arrives and takes it all.","406 N Church Ave Tucson, AZ 85701 (Show on map)"
789,arizona,/tucson,/tucson/quests/ace-of-escape-beat-the-clock,1,The best date night ever! We did the clocks room which was very fun!We are going back for more this weekend and bring more people to join in on the good times.Can't wait,"Escape room ""Beat the Clock"" by Ace of Escape in Tucson","Description:Your eclectic Nana has been evicted from her apartment and her belongings are being repossessed. She collected lots of clocks and random items over the years, but there's only one item of value in her place; a family heirloom watch. You have 60 minutes to rummage through her apartment, turn the power back on, break into locks, and decode hidden symbols to find the watch before the repo man arrives and takes it all.","406 N Church Ave Tucson, AZ 85701 (Show on map)"
790,arizona,/tucson,/tucson/quests/escape-room-tucson-mysteries-of-egypt,0,"Great attention to detail, and wonderful storylines. Highly recommend. Every aspect of the building is immersed in mystery. Really great!","Escape room ""Mysteries of Egypt"" by Escape Room Tucson in Tucson","Description:Another team of archeologists working an excavation in the Valley of Kings has disappeared. Stories of curses, long forgotten knowledge and riches untold have ignited the world’s imagination. The mysterious disappearance of these explorers has led many to believe in the legend of a Pharaoh's curse. Assemble a team of leading archaeologists and adventurers to join you on your mission to unravel the ancient secret.","3655 N Oracle Rd #102 Tucson, AZ 85705 (Show on map)"
791,arizona,/tucson,/tucson/quests/will-you-escape-the-witching-hour,0,"My favorite room in Tucson! The staff here is attentive and friendly, the Witching Hour has a spooky vibe and bewitching puzzles. I loved the secret reveal!","Escape room ""The Witching Hour"" by Will You Escape? in Tucson","Description:You and your friends inadvertently wronged a witch and she has put a curse on you. You and your friends must break into her shop and retrieve the ingredients to a potion before the sun comes up in one hour. 

She will turn you into a frog if she finds you! Hurry the clock is ticking!","2577 North 1st Avenue Tucson, AZ 85719 (Show on map)"
792,arizona,/tucson,/tucson/quests/escape-room-tucson-bomb-squad,0,Well organized and fun staff!! Bomb Squad was my first escape room and we loved it!! Daryl was great!,"Escape room ""Bomb Squad"" by Escape Room Tucson in Tucson","Description:You got the call, you’re responding, you’re told this is one of the most prolific bombs ever built and you have to disarm it. It’s massive, like nothing you’ve ever seen before. It could take out the entire city.
You enter the area, unfamiliar with the surroundings. You have to get to the bomb to save all of your fellow ‘Tucsonans’, but how do you get in there? Can you disarm it in time? Get your team together, get geared up and save your city, you only have 60 minutes.","3655 N Oracle Rd #102 Tucson, AZ 85705 (Show on map)"
793,arizona,/tucson,/tucson/quests/escape-room-tucson-bomb-squad,1,"I honestly feel like we just successfully defused a bomb hahahaha! I'd never done one of these before, and I'm ashamed to say I was not really expecting much. However, from the moment I set foot in the place, I knew it was going to be fun and challenging. The staff do a great job of teaching how to play, and really play their roles to make it feel ""real"". The owner puts a lot of TLC and expertise into her work building the rooms, and it shows. It's not at all cheesy like I kind of thought it might be. I was 10 minutes into my first puzzle and already wanted to do another one afterward. Go do it.","Escape room ""Bomb Squad"" by Escape Room Tucson in Tucson","Description:You got the call, you’re responding, you’re told this is one of the most prolific bombs ever built and you have to disarm it. It’s massive, like nothing you’ve ever seen before. It could take out the entire city.
You enter the area, unfamiliar with the surroundings. You have to get to the bomb to save all of your fellow ‘Tucsonans’, but how do you get in there? Can you disarm it in time? Get your team together, get geared up and save your city, you only have 60 minutes.","3655 N Oracle Rd #102 Tucson, AZ 85705 (Show on map)"
794,arizona,/tucson,/tucson/quests/escape-room-tucson-bomb-squad,2,"We did the Bomb Squad escape and had a great time. Out of our group of 7, 5 people were first-timers so this room's intermediate difficulty was a good fit.The owner has a lot of passion and enthusiasm for escapes, and it showed in the room. Lots of well-designed puzzles and activities with an overall high production value.I've done quite a few escapes and this is the first one where there was a human monitor or guide in the room. I think this takes away from the experience, so that would be my one criticism. Our guide jumped in too often without us asking for help.Other than that, great experience and worth the money! We're planning to visit again.","Escape room ""Bomb Squad"" by Escape Room Tucson in Tucson","Description:You got the call, you’re responding, you’re told this is one of the most prolific bombs ever built and you have to disarm it. It’s massive, like nothing you’ve ever seen before. It could take out the entire city.
You enter the area, unfamiliar with the surroundings. You have to get to the bomb to save all of your fellow ‘Tucsonans’, but how do you get in there? Can you disarm it in time? Get your team together, get geared up and save your city, you only have 60 minutes.","3655 N Oracle Rd #102 Tucson, AZ 85705 (Show on map)"
795,arizona,/tucson,/tucson/quests/escape-room-tucson-bomb-squad,3," We had so much fun and will definitely go again once they move to their new place. We really enjoyed figuring out the puzzle and solving the clues. At first I think we were all totally confused, but we caught on quickly and in our group of all first-timers, we somehow managed to pull off the second fastest time in solving the room!","Escape room ""Bomb Squad"" by Escape Room Tucson in Tucson","Description:You got the call, you’re responding, you’re told this is one of the most prolific bombs ever built and you have to disarm it. It’s massive, like nothing you’ve ever seen before. It could take out the entire city.
You enter the area, unfamiliar with the surroundings. You have to get to the bomb to save all of your fellow ‘Tucsonans’, but how do you get in there? Can you disarm it in time? Get your team together, get geared up and save your city, you only have 60 minutes.","3655 N Oracle Rd #102 Tucson, AZ 85705 (Show on map)"
